,wind_code,delist_date
3374,600350.SH,1899-12-30
3375,600369.SH,1899-12-30
3376,600340.SH,1899-12-30
3377,600346.SH,1899-12-30
3378,600348.SH,1899-12-30
3379,600337.SH,1899-12-30
3380,600338.SH,1899-12-30
3381,600339.SH,1899-12-30
3382,600332.SH,1899-12-30
3383,600335.SH,1899-12-30
3384,600323.SH,1899-12-30
3385,600327.SH,1899-12-30
3386,600318.SH,1899-12-30
3387,600320.SH,1899-12-30
3388,600321.SH,1899-12-30
3389,600309.SH,1899-12-30
3390,600313.SH,1899-12-30
3391,600297.SH,1899-12-30
3392,600299.SH,1899-12-30
3393,600307.SH,1899-12-30
3394,600290.SH,1899-12-30
3395,600292.SH,1899-12-30
3396,600280.SH,1899-12-30
3397,600285.SH,1899-12-30
3398,600289.SH,1899-12-30
3399,600273.SH,1899-12-30
3400,600277.SH,1899-12-30
3401,600258.SH,1899-12-30
3402,600259.SH,1899-12-30
3403,600261.SH,1899-12-30
3404,600256.SH,1899-12-30
3405,600257.SH,1899-12-30
3406,600246.SH,1899-12-30
3407,600248.SH,1899-12-30
3408,600255.SH,1899-12-30
3409,600241.SH,1899-12-30
3410,600242.SH,1899-12-30
3411,600238.SH,1899-12-30
3412,600239.SH,1899-12-30
3413,600240.SH,1899-12-30
3414,600229.SH,1899-12-30
3415,600233.SH,1899-12-30
3416,600223.SH,1899-12-30
3417,600226.SH,1899-12-30
3418,600227.SH,1899-12-30
3419,600219.SH,1899-12-30
3420,600221.SH,1899-12-30
3421,600206.SH,1899-12-30
3422,600208.SH,1899-12-30
3423,600217.SH,1899-12-30
3424,600193.SH,1899-12-30
3425,600199.SH,1899-12-30
3426,600201.SH,1899-12-30
3427,600186.SH,1899-12-30
3428,600187.SH,1899-12-30
3429,600182.SH,1899-12-30
3430,600184.SH,1899-12-30
3431,600185.SH,1899-12-30
3432,600180.SH,1899-12-30
3433,600175.SH,1899-12-30
3434,600176.SH,1899-12-30
3435,600179.SH,1899-12-30
3436,600173.SH,1899-12-30
3437,600163.SH,1899-12-30
3438,600165.SH,1899-12-30
3439,600167.SH,1899-12-30
3440,600157.SH,1899-12-30
3441,600159.SH,1899-12-30
3442,600149.SH,1899-12-30
3443,600152.SH,1899-12-30
3444,600155.SH,1899-12-30
3445,600139.SH,1899-12-30
3446,600145.SH,1899-12-30
3447,600146.SH,1899-12-30
3448,600136.SH,1899-12-30
3449,600137.SH,1899-12-30
3450,600114.SH,1899-12-30
3451,600119.SH,1899-12-30
3452,600110.SH,1899-12-30
3453,600111.SH,1899-12-30
3454,600112.SH,1899-12-30
3455,600105.SH,1899-12-30
3456,600109.SH,1899-12-30
3457,600098.SH,1899-12-30
3458,600100.SH,1899-12-30
3459,600104.SH,1899-12-30
3460,600094.SH,1899-12-30
3461,600097.SH,1899-12-30
3462,600086.SH,1899-12-30
3463,600090.SH,1899-12-30
3464,600093.SH,1899-12-30
3465,600079.SH,1899-12-30
3466,600083.SH,1899-12-30
3467,600074.SH,1899-12-30
3468,600076.SH,1899-12-30
3469,600077.SH,1899-12-30
3470,600062.SH,1899-12-30
3471,600072.SH,1899-12-30
3472,600056.SH,1899-12-30
3473,600057.SH,1899-12-30
3474,600061.SH,1899-12-30
3475,600048.SH,1899-12-30
3476,600053.SH,1899-12-30
3477,600026.SH,1899-12-30
3478,600028.SH,1899-12-30
3479,600038.SH,1899-12-30
3480,600023.SH,1899-12-30
3481,600025.SH,1899-12-30
3482,600018.SH,1899-12-30
3483,600022.SH,1899-12-30
3484,300786.SZ,1899-12-30
3485,300788.SZ,1899-12-30
3486,600017.SH,1899-12-30
3487,300782.SZ,1899-12-30
3488,300783.SZ,1899-12-30
3489,300785.SZ,1899-12-30
3490,300780.SZ,1899-12-30
3491,300781.SZ,1899-12-30
3492,300778.SZ,1899-12-30
3493,300779.SZ,1899-12-30
3494,300775.SZ,1899-12-30
3495,300776.SZ,1899-12-30
3496,300777.SZ,1899-12-30
3497,300771.SZ,1899-12-30
3498,300772.SZ,1899-12-30
3499,300773.SZ,1899-12-30
3500,300769.SZ,1899-12-30
3501,300770.SZ,1899-12-30
3502,300767.SZ,1899-12-30
3503,300768.SZ,1899-12-30
3504,300763.SZ,1899-12-30
3505,300765.SZ,1899-12-30
3506,300766.SZ,1899-12-30
3507,300761.SZ,1899-12-30
3508,300762.SZ,1899-12-30
3509,300758.SZ,1899-12-30
3510,300759.SZ,1899-12-30
3511,300760.SZ,1899-12-30
3512,300755.SZ,1899-12-30
3513,300756.SZ,1899-12-30
3514,300757.SZ,1899-12-30
3515,300752.SZ,1899-12-30
3516,300753.SZ,1899-12-30
3517,300749.SZ,1899-12-30
3518,300750.SZ,1899-12-30
3519,300751.SZ,1899-12-30
3520,300747.SZ,1899-12-30
3521,300748.SZ,1899-12-30
3522,300745.SZ,1899-12-30
3523,300746.SZ,1899-12-30
3524,300741.SZ,1899-12-30
3525,300742.SZ,1899-12-30
3526,300743.SZ,1899-12-30
3527,300739.SZ,1899-12-30
3528,300740.SZ,1899-12-30
3529,300735.SZ,1899-12-30
3530,300736.SZ,1899-12-30
3531,300737.SZ,1899-12-30
3532,300738.SZ,1899-12-30
3533,300731.SZ,1899-12-30
3534,300732.SZ,1899-12-30
3535,300733.SZ,1899-12-30
3536,300729.SZ,1899-12-30
3537,300730.SZ,1899-12-30
3538,300725.SZ,1899-12-30
3539,300726.SZ,1899-12-30
3540,300727.SZ,1899-12-30
3541,300723.SZ,1899-12-30
3542,300724.SZ,1899-12-30
3543,300720.SZ,1899-12-30
3544,300721.SZ,1899-12-30
3545,300722.SZ,1899-12-30
3546,300718.SZ,1899-12-30
3547,300719.SZ,1899-12-30
3548,300715.SZ,1899-12-30
3549,300716.SZ,1899-12-30
3550,300717.SZ,1899-12-30
3551,300712.SZ,1899-12-30
3552,300713.SZ,1899-12-30
3553,300709.SZ,1899-12-30
3554,300710.SZ,1899-12-30
3555,300711.SZ,1899-12-30
3556,300707.SZ,1899-12-30
3557,300708.SZ,1899-12-30
3558,300703.SZ,1899-12-30
3559,300705.SZ,1899-12-30
3560,300706.SZ,1899-12-30
3561,300701.SZ,1899-12-30
3562,300702.SZ,1899-12-30
3563,300698.SZ,1899-12-30
3564,300699.SZ,1899-12-30
3565,300700.SZ,1899-12-30
3566,300696.SZ,1899-12-30
3567,300697.SZ,1899-12-30
3568,300693.SZ,1899-12-30
3569,300694.SZ,1899-12-30
3570,300695.SZ,1899-12-30
3571,300691.SZ,1899-12-30
3572,300692.SZ,1899-12-30
3573,300688.SZ,1899-12-30
3574,300689.SZ,1899-12-30
3575,300690.SZ,1899-12-30
3576,300686.SZ,1899-12-30
3577,300687.SZ,1899-12-30
3578,300683.SZ,1899-12-30
3579,300684.SZ,1899-12-30
3580,300685.SZ,1899-12-30
3581,300680.SZ,1899-12-30
3582,300681.SZ,1899-12-30
3583,300682.SZ,1899-12-30
3584,300678.SZ,1899-12-30
3585,300679.SZ,1899-12-30
3586,300676.SZ,1899-12-30
3587,300677.SZ,1899-12-30
3588,300673.SZ,1899-12-30
3589,300674.SZ,1899-12-30
3590,300675.SZ,1899-12-30
3591,300671.SZ,1899-12-30
3592,300672.SZ,1899-12-30
3593,300669.SZ,1899-12-30
3594,300670.SZ,1899-12-30
3595,300666.SZ,1899-12-30
3596,300667.SZ,1899-12-30
3597,300668.SZ,1899-12-30
3598,300664.SZ,1899-12-30
3599,300665.SZ,1899-12-30
3600,300661.SZ,1899-12-30
3601,300662.SZ,1899-12-30
3602,300663.SZ,1899-12-30
3603,300659.SZ,1899-12-30
3604,300660.SZ,1899-12-30
3605,300656.SZ,1899-12-30
3606,300657.SZ,1899-12-30
3607,300658.SZ,1899-12-30
3608,300654.SZ,1899-12-30
3609,300655.SZ,1899-12-30
3610,300651.SZ,1899-12-30
3611,300652.SZ,1899-12-30
3612,300653.SZ,1899-12-30
3613,300649.SZ,1899-12-30
3614,300650.SZ,1899-12-30
3615,300645.SZ,1899-12-30
3616,300647.SZ,1899-12-30
3617,300648.SZ,1899-12-30
3618,300643.SZ,1899-12-30
3619,300644.SZ,1899-12-30
3620,300641.SZ,1899-12-30
3621,300642.SZ,1899-12-30
3622,300638.SZ,1899-12-30
3623,300639.SZ,1899-12-30
3624,300640.SZ,1899-12-30
3625,300636.SZ,1899-12-30
3626,300637.SZ,1899-12-30
3627,300633.SZ,1899-12-30
3628,300634.SZ,1899-12-30
3629,300635.SZ,1899-12-30
3630,300631.SZ,1899-12-30
3631,300632.SZ,1899-12-30
3632,300628.SZ,1899-12-30
3633,300629.SZ,1899-12-30
3634,300630.SZ,1899-12-30
3635,300626.SZ,1899-12-30
3636,300627.SZ,1899-12-30
3637,300623.SZ,1899-12-30
3638,300624.SZ,1899-12-30
3639,300625.SZ,1899-12-30
3640,300620.SZ,1899-12-30
3641,300621.SZ,1899-12-30
3642,300622.SZ,1899-12-30
3643,300618.SZ,1899-12-30
3644,300619.SZ,1899-12-30
3645,300616.SZ,1899-12-30
3646,300617.SZ,1899-12-30
3647,300612.SZ,1899-12-30
3648,300613.SZ,1899-12-30
3649,300615.SZ,1899-12-30
3650,300610.SZ,1899-12-30
3651,300611.SZ,1899-12-30
3652,300608.SZ,1899-12-30
3653,300609.SZ,1899-12-30
3654,300605.SZ,1899-12-30
3655,300606.SZ,1899-12-30
3656,300607.SZ,1899-12-30
3657,300603.SZ,1899-12-30
3658,300604.SZ,1899-12-30
3659,300600.SZ,1899-12-30
3660,300601.SZ,1899-12-30
3661,300602.SZ,1899-12-30
3662,300598.SZ,1899-12-30
3663,300599.SZ,1899-12-30
3664,300595.SZ,1899-12-30
3665,300596.SZ,1899-12-30
3666,300597.SZ,1899-12-30
3667,300593.SZ,1899-12-30
3668,300594.SZ,1899-12-30
3669,300590.SZ,1899-12-30
3670,300591.SZ,1899-12-30
3671,300592.SZ,1899-12-30
3672,300588.SZ,1899-12-30
3673,300589.SZ,1899-12-30
3674,300586.SZ,1899-12-30
3675,300587.SZ,1899-12-30
3676,300584.SZ,1899-12-30
3677,300585.SZ,1899-12-30
3678,300581.SZ,1899-12-30
3679,300582.SZ,1899-12-30
3680,300583.SZ,1899-12-30
3681,300579.SZ,1899-12-30
3682,300580.SZ,1899-12-30
3683,300576.SZ,1899-12-30
3684,300577.SZ,1899-12-30
3685,300578.SZ,1899-12-30
3686,300573.SZ,1899-12-30
3687,300575.SZ,1899-12-30
3688,300570.SZ,1899-12-30
3689,300571.SZ,1899-12-30
3690,300572.SZ,1899-12-30
3691,300569.SZ,1899-12-30
3692,300566.SZ,1899-12-30
3693,300567.SZ,1899-12-30
3694,300568.SZ,1899-12-30
3695,300562.SZ,1899-12-30
3696,300563.SZ,1899-12-30
3697,300565.SZ,1899-12-30
3698,300560.SZ,1899-12-30
3699,300561.SZ,1899-12-30
3700,300558.SZ,1899-12-30
3701,300559.SZ,1899-12-30
3702,300556.SZ,1899-12-30
3703,300557.SZ,1899-12-30
3704,300553.SZ,1899-12-30
3705,300554.SZ,1899-12-30
3706,300555.SZ,1899-12-30
3707,300550.SZ,1899-12-30
3708,300551.SZ,1899-12-30
3709,300552.SZ,1899-12-30
3710,300549.SZ,1899-12-30
3711,300546.SZ,1899-12-30
3712,300547.SZ,1899-12-30
3713,300548.SZ,1899-12-30
3714,300543.SZ,1899-12-30
3715,300545.SZ,1899-12-30
3716,300540.SZ,1899-12-30
3717,300541.SZ,1899-12-30
3718,300542.SZ,1899-12-30
3719,300537.SZ,1899-12-30
3720,300538.SZ,1899-12-30
3721,300539.SZ,1899-12-30
3722,300535.SZ,1899-12-30
3723,300536.SZ,1899-12-30
3724,300532.SZ,1899-12-30
3725,300533.SZ,1899-12-30
3726,300534.SZ,1899-12-30
3727,300530.SZ,1899-12-30
3728,300531.SZ,1899-12-30
3729,300528.SZ,1899-12-30
3730,300529.SZ,1899-12-30
3731,300523.SZ,1899-12-30
3732,300525.SZ,1899-12-30
3733,300526.SZ,1899-12-30
3734,300527.SZ,1899-12-30
3735,300520.SZ,1899-12-30
3736,300521.SZ,1899-12-30
3737,300522.SZ,1899-12-30
3738,300518.SZ,1899-12-30
3739,300519.SZ,1899-12-30
3740,300515.SZ,1899-12-30
3741,300516.SZ,1899-12-30
3742,300517.SZ,1899-12-30
3743,300513.SZ,1899-12-30
3744,300514.SZ,1899-12-30
3745,300510.SZ,1899-12-30
3746,300511.SZ,1899-12-30
3747,300512.SZ,1899-12-30
3748,300508.SZ,1899-12-30
3749,300509.SZ,1899-12-30
3750,300505.SZ,1899-12-30
3751,300506.SZ,1899-12-30
3752,300507.SZ,1899-12-30
3753,300503.SZ,1899-12-30
3754,300504.SZ,1899-12-30
3755,300500.SZ,1899-12-30
3756,300501.SZ,1899-12-30
3757,300502.SZ,1899-12-30
3758,300498.SZ,1899-12-30
3759,300499.SZ,1899-12-30
3760,300495.SZ,1899-12-30
3761,300496.SZ,1899-12-30
3762,300497.SZ,1899-12-30
3763,300493.SZ,1899-12-30
3764,300494.SZ,1899-12-30
3765,300490.SZ,1899-12-30
3766,300491.SZ,1899-12-30
3767,300492.SZ,1899-12-30
3768,300488.SZ,1899-12-30
3769,300489.SZ,1899-12-30
3770,300485.SZ,1899-12-30
3771,300486.SZ,1899-12-30
3772,300487.SZ,1899-12-30
3773,300483.SZ,1899-12-30
3774,300484.SZ,1899-12-30
3775,300480.SZ,1899-12-30
3776,300481.SZ,1899-12-30
3777,300482.SZ,1899-12-30
3778,300477.SZ,1899-12-30
3779,300478.SZ,1899-12-30
3780,300479.SZ,1899-12-30
3781,300476.SZ,1899-12-30
3782,300474.SZ,1899-12-30
3783,300475.SZ,1899-12-30
3784,300471.SZ,1899-12-30
3785,300472.SZ,1899-12-30
3786,300473.SZ,1899-12-30
3787,300469.SZ,1899-12-30
3788,300470.SZ,1899-12-30
3789,300466.SZ,1899-12-30
3790,300467.SZ,1899-12-30
3791,300468.SZ,1899-12-30
3792,300464.SZ,1899-12-30
3793,300465.SZ,1899-12-30
3794,300461.SZ,1899-12-30
3795,300462.SZ,1899-12-30
3796,300463.SZ,1899-12-30
3797,300459.SZ,1899-12-30
3798,300460.SZ,1899-12-30
3799,300456.SZ,1899-12-30
3800,300457.SZ,1899-12-30
3801,300458.SZ,1899-12-30
3802,300453.SZ,1899-12-30
3803,300454.SZ,1899-12-30
3804,300455.SZ,1899-12-30
3805,300451.SZ,1899-12-30
3806,300452.SZ,1899-12-30
3807,300448.SZ,1899-12-30
3808,300449.SZ,1899-12-30
3809,300450.SZ,1899-12-30
3810,300446.SZ,1899-12-30
3811,300447.SZ,1899-12-30
3812,300443.SZ,1899-12-30
3813,300444.SZ,1899-12-30
3814,300445.SZ,1899-12-30
3815,300441.SZ,1899-12-30
3816,300442.SZ,1899-12-30
3817,300439.SZ,1899-12-30
3818,300440.SZ,1899-12-30
3819,300436.SZ,1899-12-30
3820,300437.SZ,1899-12-30
3821,300438.SZ,1899-12-30
3822,300434.SZ,1899-12-30
3823,300435.SZ,1899-12-30
3824,300431.SZ,1899-12-30
3825,300432.SZ,1899-12-30
3826,300433.SZ,1899-12-30
3827,300429.SZ,1899-12-30
3828,300430.SZ,1899-12-30
3829,300427.SZ,1899-12-30
3830,300428.SZ,1899-12-30
3831,300425.SZ,1899-12-30
3832,300426.SZ,1899-12-30
3833,300422.SZ,1899-12-30
3834,300423.SZ,1899-12-30
3835,300424.SZ,1899-12-30
3836,300419.SZ,1899-12-30
3837,300420.SZ,1899-12-30
3838,300421.SZ,1899-12-30
3839,300418.SZ,1899-12-30
3840,300416.SZ,1899-12-30
3841,300417.SZ,1899-12-30
3842,300414.SZ,1899-12-30
3843,300415.SZ,1899-12-30
3844,300411.SZ,1899-12-30
3845,300412.SZ,1899-12-30
3846,300413.SZ,1899-12-30
3847,300409.SZ,1899-12-30
3848,300410.SZ,1899-12-30
3849,300406.SZ,1899-12-30
3850,300407.SZ,1899-12-30
3851,300408.SZ,1899-12-30
3852,300404.SZ,1899-12-30
3853,300405.SZ,1899-12-30
3854,300401.SZ,1899-12-30
3855,300402.SZ,1899-12-30
3856,300403.SZ,1899-12-30
3857,300399.SZ,1899-12-30
3858,300400.SZ,1899-12-30
3859,300396.SZ,1899-12-30
3860,300397.SZ,1899-12-30
3861,300398.SZ,1899-12-30
3862,300394.SZ,1899-12-30
3863,300395.SZ,1899-12-30
3864,300391.SZ,1899-12-30
3865,300392.SZ,1899-12-30
3866,300393.SZ,1899-12-30
3867,300389.SZ,1899-12-30
3868,300390.SZ,1899-12-30
3869,300386.SZ,1899-12-30
3870,300387.SZ,1899-12-30
3871,300388.SZ,1899-12-30
3872,300384.SZ,1899-12-30
3873,300385.SZ,1899-12-30
3874,300381.SZ,1899-12-30
3875,300382.SZ,1899-12-30
3876,300383.SZ,1899-12-30
3877,300379.SZ,1899-12-30
3878,300380.SZ,1899-12-30
3879,300376.SZ,1899-12-30
3880,300377.SZ,1899-12-30
3881,300378.SZ,1899-12-30
3882,300374.SZ,1899-12-30
3883,300375.SZ,1899-12-30
3884,300370.SZ,1899-12-30
3885,300371.SZ,1899-12-30
3886,300373.SZ,1899-12-30
3887,300368.SZ,1899-12-30
3888,300369.SZ,1899-12-30
3889,300365.SZ,1899-12-30
3890,300366.SZ,1899-12-30
3891,300367.SZ,1899-12-30
3892,300364.SZ,1899-12-30
3893,300362.SZ,1899-12-30
3894,300363.SZ,1899-12-30
3895,300359.SZ,1899-12-30
3896,300360.SZ,1899-12-30
3897,300356.SZ,1899-12-30
3898,300357.SZ,1899-12-30
3899,300358.SZ,1899-12-30
3900,300353.SZ,1899-12-30
3901,300354.SZ,1899-12-30
3902,300355.SZ,1899-12-30
3903,300351.SZ,1899-12-30
3904,300352.SZ,1899-12-30
3905,300348.SZ,1899-12-30
3906,300349.SZ,1899-12-30
3907,300350.SZ,1899-12-30
3908,300346.SZ,1899-12-30
3909,300347.SZ,1899-12-30
3910,300342.SZ,1899-12-30
3911,300344.SZ,1899-12-30
3912,300345.SZ,1899-12-30
3913,300340.SZ,1899-12-30
3914,300341.SZ,1899-12-30
3915,300337.SZ,1899-12-30
3916,300338.SZ,1899-12-30
3917,300339.SZ,1899-12-30
3918,300335.SZ,1899-12-30
3919,300336.SZ,1899-12-30
3920,300332.SZ,1899-12-30
3921,300333.SZ,1899-12-30
3922,300334.SZ,1899-12-30
3923,300330.SZ,1899-12-30
3924,300331.SZ,1899-12-30
3925,300328.SZ,1899-12-30
3926,300329.SZ,1899-12-30
3927,300325.SZ,1899-12-30
3928,300326.SZ,1899-12-30
3929,300327.SZ,1899-12-30
3930,300323.SZ,1899-12-30
3931,300324.SZ,1899-12-30
3932,300320.SZ,1899-12-30
3933,300321.SZ,1899-12-30
3934,300322.SZ,1899-12-30
3935,300318.SZ,1899-12-30
3936,300319.SZ,1899-12-30
3937,300315.SZ,1899-12-30
3938,300316.SZ,1899-12-30
3939,300317.SZ,1899-12-30
3940,300313.SZ,1899-12-30
3941,300314.SZ,1899-12-30
3942,300310.SZ,1899-12-30
3943,300311.SZ,1899-12-30
3944,300312.SZ,1899-12-30
3945,300307.SZ,1899-12-30
3946,300308.SZ,1899-12-30
3947,300309.SZ,1899-12-30
3948,300305.SZ,1899-12-30
3949,300306.SZ,1899-12-30
3950,300302.SZ,1899-12-30
3951,300303.SZ,1899-12-30
3952,300304.SZ,1899-12-30
3953,300300.SZ,1899-12-30
3954,300301.SZ,1899-12-30
3955,300297.SZ,1899-12-30
3956,300298.SZ,1899-12-30
3957,300299.SZ,1899-12-30
3958,300295.SZ,1899-12-30
3959,300296.SZ,1899-12-30
3960,300292.SZ,1899-12-30
3961,300293.SZ,1899-12-30
3962,300294.SZ,1899-12-30
3963,300290.SZ,1899-12-30
3964,300291.SZ,1899-12-30
3965,300287.SZ,1899-12-30
3966,300288.SZ,1899-12-30
3967,300289.SZ,1899-12-30
3968,300285.SZ,1899-12-30
3969,300286.SZ,1899-12-30
3970,300282.SZ,1899-12-30
3971,300283.SZ,1899-12-30
3972,300284.SZ,1899-12-30
3973,300280.SZ,1899-12-30
3974,300281.SZ,1899-12-30
3975,300278.SZ,1899-12-30
3976,300279.SZ,1899-12-30
3977,300275.SZ,1899-12-30
3978,300276.SZ,1899-12-30
3979,300277.SZ,1899-12-30
3980,300273.SZ,1899-12-30
3981,300274.SZ,1899-12-30
3982,300270.SZ,1899-12-30
3983,300271.SZ,1899-12-30
3984,300272.SZ,1899-12-30
3985,300267.SZ,1899-12-30
3986,300268.SZ,1899-12-30
3987,300269.SZ,1899-12-30
3988,300265.SZ,1899-12-30
3989,300266.SZ,1899-12-30
3990,300263.SZ,1899-12-30
3991,300264.SZ,1899-12-30
3992,300260.SZ,1899-12-30
3993,300261.SZ,1899-12-30
3994,300262.SZ,1899-12-30
3995,300259.SZ,1899-12-30
3996,300256.SZ,1899-12-30
3997,300257.SZ,1899-12-30
3998,300258.SZ,1899-12-30
3999,300253.SZ,1899-12-30
4000,300254.SZ,1899-12-30
4001,300255.SZ,1899-12-30
4002,300251.SZ,1899-12-30
4003,300252.SZ,1899-12-30
4004,300249.SZ,1899-12-30
4005,300250.SZ,1899-12-30
4006,300246.SZ,1899-12-30
4007,300247.SZ,1899-12-30
4008,300248.SZ,1899-12-30
4009,300243.SZ,1899-12-30
4010,300244.SZ,1899-12-30
4011,300245.SZ,1899-12-30
4012,300241.SZ,1899-12-30
4013,300242.SZ,1899-12-30
4014,300239.SZ,1899-12-30
4015,300240.SZ,1899-12-30
4016,300236.SZ,1899-12-30
4017,300237.SZ,1899-12-30
4018,300238.SZ,1899-12-30
4019,300233.SZ,1899-12-30
4020,300234.SZ,1899-12-30
4021,300235.SZ,1899-12-30
4022,300231.SZ,1899-12-30
4023,300232.SZ,1899-12-30
4024,300228.SZ,1899-12-30
4025,300229.SZ,1899-12-30
4026,300230.SZ,1899-12-30
4027,300226.SZ,1899-12-30
4028,300227.SZ,1899-12-30
4029,300224.SZ,1899-12-30
4030,300225.SZ,1899-12-30
4031,300221.SZ,1899-12-30
4032,300222.SZ,1899-12-30
4033,300223.SZ,1899-12-30
4034,300219.SZ,1899-12-30
4035,300220.SZ,1899-12-30
4036,300216.SZ,1899-12-30
4037,300217.SZ,1899-12-30
4038,300218.SZ,1899-12-30
4039,300215.SZ,1899-12-30
4040,300213.SZ,1899-12-30
4041,300214.SZ,1899-12-30
4042,300210.SZ,1899-12-30
4043,300211.SZ,1899-12-30
4044,300212.SZ,1899-12-30
4045,300208.SZ,1899-12-30
4046,300209.SZ,1899-12-30
4047,300206.SZ,1899-12-30
4048,300207.SZ,1899-12-30
4049,300204.SZ,1899-12-30
4050,300205.SZ,1899-12-30
4051,300202.SZ,1899-12-30
4052,300203.SZ,1899-12-30
4053,300199.SZ,1899-12-30
4054,300200.SZ,1899-12-30
4055,300201.SZ,1899-12-30
4056,300197.SZ,1899-12-30
4057,300198.SZ,1899-12-30
4058,300194.SZ,1899-12-30
4059,300195.SZ,1899-12-30
4060,300196.SZ,1899-12-30
4061,300192.SZ,1899-12-30
4062,300193.SZ,1899-12-30
4063,300191.SZ,1899-12-30
4064,300188.SZ,1899-12-30
4065,300189.SZ,1899-12-30
4066,300190.SZ,1899-12-30
4067,300185.SZ,1899-12-30
4068,300187.SZ,1899-12-30
4069,300182.SZ,1899-12-30
4070,300183.SZ,1899-12-30
4071,300184.SZ,1899-12-30
4072,300180.SZ,1899-12-30
4073,300181.SZ,1899-12-30
4074,300176.SZ,1899-12-30
4075,300177.SZ,1899-12-30
4076,300178.SZ,1899-12-30
4077,300179.SZ,1899-12-30
4078,300173.SZ,1899-12-30
4079,300174.SZ,1899-12-30
4080,300175.SZ,1899-12-30
4081,300170.SZ,1899-12-30
4082,300171.SZ,1899-12-30
4083,300172.SZ,1899-12-30
4084,300168.SZ,1899-12-30
4085,300169.SZ,1899-12-30
4086,300166.SZ,1899-12-30
4087,300167.SZ,1899-12-30
4088,300163.SZ,1899-12-30
4089,300164.SZ,1899-12-30
4090,300165.SZ,1899-12-30
4091,300160.SZ,1899-12-30
4092,300161.SZ,1899-12-30
4093,300157.SZ,1899-12-30
4094,300158.SZ,1899-12-30
4095,300159.SZ,1899-12-30
4096,300154.SZ,1899-12-30
4097,300155.SZ,1899-12-30
4098,300156.SZ,1899-12-30
4099,300152.SZ,1899-12-30
4100,300153.SZ,1899-12-30
4101,300149.SZ,1899-12-30
4102,300150.SZ,1899-12-30
4103,300151.SZ,1899-12-30
4104,300147.SZ,1899-12-30
4105,300148.SZ,1899-12-30
4106,300144.SZ,1899-12-30
4107,300145.SZ,1899-12-30
4108,300146.SZ,1899-12-30
4109,300142.SZ,1899-12-30
4110,300143.SZ,1899-12-30
4111,300139.SZ,1899-12-30
4112,300140.SZ,1899-12-30
4113,300141.SZ,1899-12-30
4114,300137.SZ,1899-12-30
4115,300138.SZ,1899-12-30
4116,300134.SZ,1899-12-30
4117,300135.SZ,1899-12-30
4118,300136.SZ,1899-12-30
4119,300132.SZ,1899-12-30
4120,300133.SZ,1899-12-30
4121,300130.SZ,1899-12-30
4122,300131.SZ,1899-12-30
4123,300127.SZ,1899-12-30
4124,300128.SZ,1899-12-30
4125,300129.SZ,1899-12-30
4126,300125.SZ,1899-12-30
4127,300126.SZ,1899-12-30
4128,300122.SZ,1899-12-30
4129,300123.SZ,1899-12-30
4130,300124.SZ,1899-12-30
4131,300119.SZ,1899-12-30
4132,300120.SZ,1899-12-30
4133,300121.SZ,1899-12-30
4134,300117.SZ,1899-12-30
4135,300118.SZ,1899-12-30
4136,300114.SZ,1899-12-30
4137,300115.SZ,1899-12-30
4138,300116.SZ,1899-12-30
4139,300112.SZ,1899-12-30
4140,300113.SZ,1899-12-30
4141,300110.SZ,1899-12-30
4142,300111.SZ,1899-12-30
4143,300106.SZ,1899-12-30
4144,300107.SZ,1899-12-30
4145,300108.SZ,1899-12-30
4146,300109.SZ,1899-12-30
4147,300105.SZ,1899-12-30
4148,300102.SZ,1899-12-30
4149,300103.SZ,1899-12-30
4150,300104.SZ,1899-12-30
4151,300100.SZ,1899-12-30
4152,300101.SZ,1899-12-30
4153,300097.SZ,1899-12-30
4154,300098.SZ,1899-12-30
4155,300099.SZ,1899-12-30
4156,300094.SZ,1899-12-30
4157,300095.SZ,1899-12-30
4158,300096.SZ,1899-12-30
4159,300092.SZ,1899-12-30
4160,300093.SZ,1899-12-30
4161,300089.SZ,1899-12-30
4162,300090.SZ,1899-12-30
4163,300091.SZ,1899-12-30
4164,300087.SZ,1899-12-30
4165,300088.SZ,1899-12-30
4166,300084.SZ,1899-12-30
4167,300085.SZ,1899-12-30
4168,300086.SZ,1899-12-30
4169,300082.SZ,1899-12-30
4170,300083.SZ,1899-12-30
4171,300080.SZ,1899-12-30
4172,300081.SZ,1899-12-30
4173,300077.SZ,1899-12-30
4174,300078.SZ,1899-12-30
4175,300079.SZ,1899-12-30
4176,300074.SZ,1899-12-30
4177,300075.SZ,1899-12-30
4178,300076.SZ,1899-12-30
4179,300072.SZ,1899-12-30
4180,300073.SZ,1899-12-30
4181,300071.SZ,1899-12-30
4182,300070.SZ,1899-12-30
4183,300067.SZ,1899-12-30
4184,300068.SZ,1899-12-30
4185,300069.SZ,1899-12-30
4186,300064.SZ,1899-12-30
4187,300065.SZ,1899-12-30
4188,300066.SZ,1899-12-30
4189,300062.SZ,1899-12-30
4190,300063.SZ,1899-12-30
4191,300059.SZ,1899-12-30
4192,300061.SZ,1899-12-30
4193,300056.SZ,1899-12-30
4194,300057.SZ,1899-12-30
4195,300058.SZ,1899-12-30
4196,300053.SZ,1899-12-30
4197,300054.SZ,1899-12-30
4198,300055.SZ,1899-12-30
4199,300051.SZ,1899-12-30
4200,300052.SZ,1899-12-30
4201,300048.SZ,1899-12-30
4202,300049.SZ,1899-12-30
